hs17	7173431	7179564	hs10	33177492	33336262	color=positive
hs17	7173431	7179564	hs4	55078481	55125595	color=positive
hs21	45981770	46005050	hs2	237324003	237414328	color=negative
hs3	141487027	141615344	hs4	54657267	54740783	color=positive
hs4	109731008	109802150	hs22	17734138	17774770	color=negative
hs19	8302127	8308358	hs22	30607003	30627271	color=positive
hs17	7173431	7179564	hs2	232378724	232382889	color=positive
hs16	56989485	57083531	hs6	26365159	26378320	color=negative
hs18	23506184	23586506	hs17	36064272	36072032	color=positive
hs17	7173431	7179564	hs12	12326056	12350242	color=positive
hs11	60937060	60952653	hs9	87724051	87731469	color=positive
hs17	69078702	69141895	hs19	10289952	10296778	color=positive
hs17	7173431	7179564	hs15	55611544	55743152	color=positive
hs16	67939750	67944131	hs11	68683779	68691175	color=negative
hs6	160702238	160754097	hs7	137227341	137343774	color=negative
hs12	111405923	111451623	hs17	74541073	74546115	color=positive
hs2	178525989	178830802	hs22	35606764	35637951	color=positive
hs17	7173431	7179564	hs11	60971680	61020377	color=positive
hs1	23019443	23083689	hs20	45325288	45348424	color=positive
hs15	66702236	66782849	hs11	14966668	14972351	color=positive
hs15	101289784	101525202	hs3	50155045	50189075	color=negative
hs6	31546870	31558829	hs4	3503612	3532446	color=positive
hs7	80369575	80679277	hs19	38244035	38292615	color=negative
hs20	3686970	3712600	hs1	161663143	161678654	color=positive
hs1	159587826	159588865	hs4	87975667	87983532	color=negative
hs9	104781006	104928155	hs19	49361783	49375116	color=negative
hs17	7173431	7179564	hs1	157745733	157777132	color=positive
hs16	56989485	57083531	hs6	30489509	30494194	color=negative
hs3	52495338	52524495	hs5	83471618	83582303	color=positive
hs1	6624868	6635586	hs9	128832942	128882494	color=positive
hs16	67148104	67150998	hs9	92412380	92424471	color=negative
hs6	33277123	33284832	hs6	31572054	31574324	color=negative
hs16	1351931	1365737	hs1	167529117	167553805	color=positive
hs4	105145875	105279816	hs9	128149071	128153453	color=negative
hs9	4984390	5129948	hs17	4932277	4935023	color=positive
hs12	7649400	7665908	hs21	18269116	18485879	color=positive
hs12	101745499	101830959	hs19	11574653	11579993	color=positive
hs17	28367284	28373091	hs15	68296532	68432163	color=positive
hs12	459939	563509	hs1	178849535	178871077	color=positive
hs10	113550837	113589602	hs22	35380361	35394214	color=positive
hs17	7173431	7179564	hs1	94529173	94541759	color=positive
hs2	21001429	21044073	hs7	65960684	65982215	color=positive
hs17	7173431	7179564	hs6	169215780	169254050	color=positive
hs12	459939	563509	hs5	148025683	148137382	color=positive
hs2	151409883	151508013	hs6	49692358	49713590	color=positive
hs17	7173431	7179564	hs22	20424584	20437826	color=positive
hs1	152908546	152911886	hs8	81458253	81461579	color=positive
hs3	46979666	47009704	hs19	50723364	50725708	color=positive
hs17	7173431	7179564	hs9	136494433	136546048	color=positive
hs9	137230757	137236555	hs12	53097436	53102345	color=positive
hs9	104781006	104928155	hs16	3065297	3082192	color=negative
hs17	7173431	7179564	hs1	58575433	58577252	color=positive
hs17	16929816	16972118	hs1	7915871	7943165	color=positive
hs3	57571363	57598220	hs16	55802851	55833337	color=positive
hs7	101205977	101218420	hs8	27869883	27992673	color=positive
hs17	69078702	69141895	hs10	50182778	50279720	color=positive
hs19	42325609	42378769	hs7	116672196	116798377	color=positive
hs2	65310851	65432637	hs19	49474207	49486231	color=negative
hs12	57693841	57728342	hs12	6375045	6391571	color=positive
hs17	7173431	7179564	hs1	157674321	157700769	color=positive
hs1	153330120	153348841	hs1	150257251	150265078	color=negative
hs7	80369575	80679277	hs19	571277	583494	color=negative
hs3	5187646	5219958	hs2	159768628	159798255	color=positive
hs1	151770107	151791416	hs1	150257251	150265078	color=negative
hs9	104781006	104928155	hs17	43014607	43025123	color=negative
hs4	105145875	105279816	hs13	108251240	108308484	color=positive
hs17	7173431	7179564	hs19	54094668	54102692	color=positive
hs6	28324693	28356271	hs12	57128483	57213361	color=positive
hs1	152302165	152325239	hs8	142784882	142786539	color=positive
hs11	108223044	108369102	hs4	73431138	73456174	color=positive
hs5	76403285	76708132	hs1	43525187	43623666	color=positive
hs17	7173431	7179564	hs19	54273812	54281184	color=positive
hs16	28878405	28904466	hs6	159669069	159762529	color=positive
hs3	52495338	52524495	hs1	116574399	116667755	color=positive
hs10	96364608	96513926	hs2	190055700	190062729	color=positive
hs12	111405923	111451623	hs1	145719471	145739288	color=positive
hs17	7173431	7179564	hs2	101991960	102028544	color=positive
hs1	152302165	152325239	hs18	31447741	31478702	color=positive
hs22	41205282	41231271	hs6	49692358	49713590	color=positive
hs17	7173431	7179564	hs16	67987394	68000586	color=positive
hs20	3686970	3712600	hs3	155024124	155183704	color=positive
hs3	52495338	52524495	hs19	11574653	11579993	color=positive
hs19	45764785	45769252	hs7	76389334	76409697	color=negative
hs9	4984390	5129948	hs6	22287244	22302826	color=positive
hs3	52495338	52524495	hs22	50622754	50628173	color=positive
hs19	43607224	43619629	hs19	42507304	42561234	color=negative
hs5	1253147	1295068	hs19	49474207	49486231	color=positive
hs8	38996754	39105445	hs19	54643889	54670359	color=negative
hs12	8940361	8949761	hs14	92703807	92748679	color=positive
hs4	105145875	105279816	hs19	54273812	54281184	color=positive
hs10	124397303	124418976	hs19	43353686	43363172	color=negative
hs17	7173431	7179564	hs17	31272013	31297539	color=positive
hs12	103587273	103766719	hs3	157436850	157443633	color=positive
hs11	89324353	89498187	hs19	7728957	7733906	color=negative
hs12	124776856	124882668	hs1	43525187	43623666	color=negative
hs1	62597520	62606313	hs19	11089462	11133820	color=negative
hs4	105145875	105279816	hs19	54738513	54753052	color=negative
hs18	22798261	23026488	hs4	73431138	73456174	color=negative
hs9	132944000	132991687	hs7	101127104	101139247	color=negative
hs17	7173431	7179564	hs10	43077064	43130351	color=positive
hs1	184690237	184754907	hs12	6375045	6391571	color=positive
hs19	48455574	48466980	hs19	50819146	50823787	color=negative
hs17	62627670	62693597	hs2	19992052	20012668	color=positive
hs3	93873051	93980003	hs1	207088860	207099993	color=positive
hs19	7728957	7733906	hs12	44508275	44921848	color=positive
