hs12	103988987	104064183	1
hs19	55151767	55157773	1
hs19	10333776	10339661	1
hs20	3686970	3712600	1
hs13	110148963	110307157	1
hs20	45174902	45176544	1
hs1	58575433	58577252	1
hs6	31115087	31120446	1
hs13	26557683	26688948	1
hs16	66366622	66404784	1
hs17	81683326	81703138	1
hs1	11857464	11858945	1
hs6	35794982	35797344	1
hs6	154154496	154356803	1
hs16	68245304	68261058	1
hs12	7115736	7128889	1
hsX	2752040	2816500	1
hs1	203494153	203508949	1
hs22	50525752	50530032	1
hs14	76761468	76783015	1
hs1	65420652	65641559	1
hs9	5510531	5571282	1
hs22	48489553	48850912	1
hs1	203212827	203273641	1
hs19	2785503	2815807	1
hs11	130404923	130428609	1
hs9	34661880	34664048	1
hs3	4303332	4317265	1
hs22	30240453	30246759	1
hs19	50906351	50911395	1
hs7	23235967	23275108	1
hs2	36355778	36551135	1
hs20	45325288	45348424	1
hs3	128462437	128466968	1
hs4	155921580	155953912	1
hs2	161992245	162074394	1
hs17	42199176	42288633	1
hs2	27781379	27890681	1
hs6	44258166	44265788	1
hs2	74834127	74893359	1
hs17	34285742	34288334	1
hs7	141927357	141947007	1
hs21	29194071	29630751	1
hs2	74529596	74533350	1
hs5	76953045	76981158	1
hs15	73560014	73634134	1
hs17	35871491	35880793	1
hs17	36013056	36017972	1
hs19	51022216	51028039	1
hs1	46175073	46185962	1
hs19	50996007	51002711	1
hs11	46380756	46383837	1
hs17	3860315	3894891	1
hs19	54572920	54590287	1
hs3	184371935	184381968	1
hs1	31576485	31587686	1
hs1	43525187	43623666	1
hs17	64319415	64413776	1
hs19	8052318	8062660	1
hs19	14380501	14408725	1
hs1	161100556	161118055	1
hs1	110451149	110457358	1
hs6	116571409	116597675	1
hs1	206767602	206774541	1
hs1	151770107	151791416	1
hs19	10289952	10296778	1
hs19	18899514	18919387	1
hs6	52236681	52245689	1
hs4	165361194	165498547	1
hs7	150991017	151014588	1
hs12	6375045	6391571	1
hs1	19975431	19980416	1
hs14	100725705	100738224	1
hs11	124633113	124695707	1
hs12	120443964	120446384	1
hs20	45469753	45481532	1
hs14	73958010	74019399	1
hs12	9594551	9607916	1
hs17	31272013	31297539	1
hs7	132123340	132648688	1
hs6	43477523	43506556	1
hsX	15345596	15384413	1
hs17	50834650	50842353	1
hs11	69653076	69675416	1
hs1	159826811	159837492	1
hs8	118923557	118951885	1
hs19	45467995	45475179	1
hs12	120210439	120265771	1
hs19	48954815	48961798	1
hs7	56064002	56080670	1
hs9	87724051	87731469	1
hs7	45912245	45921874	1
hs9	112040783	112175297	1
hsX	66021738	66040125	1
hs19	54351384	54370558	1
hs14	24143362	24147570	1
hs20	58985686	59008238	1
hs2	114442299	115845780	1
hs12	8509475	8522366	1
hs1	10456522	10472529	1
hs19	51517819	51531856	1
hs3	157436850	157443633	1
hs2	37342827	37373322	1
hs19	5865826	5870540	1
hs19	42428278	42442946	1
hs1	35720218	35769978	1
hs2	212999691	213152427	1
hs3	52794768	52809009	1
hs8	142784882	142786539	1
hs15	90883695	90895776	1
hs2	175072250	175168382	1
hs2	169791933	169812064	1
hs2	106093308	106194301	1
hs3	51983340	51989197	1
hs2	237324003	237414328	1
hs20	3846799	3876123	1
hs1	206897443	206904139	1
hs8	73991392	74029079	1
hs17	1633858	1645744	1
hsX	154541199	154565046	1
hs7	157539056	158587823	1
hs16	31032889	31042975	1
hs18	31376777	31414912	1
hs7	75769533	75789896	1
hs17	36064272	36072032	1
hs2	162142882	162152404	1
hs19	43460787	43465608	1
hs19	6375148	6379058	1
hs20	46008908	46016561	1
hs1	225401502	225428925	1
hs5	134874371	134901635	1
hs10	68282660	68333049	1
hs3	59747277	61251459	1
hs20	55997357	56005519	1
hs2	132643286	132671579	1
hs6	31615217	31617021	1
hs6	41189749	41201149	1
hs7	100119634	100125508	1
hs21	42346357	42350997	1
hs10	52314281	52318042	1
hs19	42507304	42561234	1
hs17	14301081	14349404	1
hs21	44885953	44931989	1
hs2	127418427	127429242	1
hs5	102753981	103029730	1
hs19	8848844	8981342	1
hs19	18058995	18098944	1
hs8	19901717	19967259	1
hs17	68511780	68551319	1
hs1	27612064	27635185	1
hs13	45333471	45341284	1
hs19	51029092	51035230	1
hs6	31897785	31945673	1
hs8	119557086	119673453	1
hs14	100333790	100376805	1
hs7	153887097	154894285	1
hs1	156742109	156766925	1
hs17	66212033	66256525	1
hs10	17228241	17237593	1
hs14	94442464	94452800	1
hs3	38103129	38137242	1
hs12	12326056	12350242	1
hs6	52186375	52190638	1
hs19	38647649	38731589	1
hs15	55611544	55743152	1
hs1	167052836	167166479	1
hs9	137048107	137054061	1
hs22	37608725	37633564	1
hs6	131470832	131584332	1
hs1	225936598	225941383	1
hs19	3185563	3209575	1
hs3	133824235	133895882	1
hs6	26457904	26476621	1
hs19	18374731	18389176	1
hs4	77511753	77611834	1
hs10	79937467	79982614	1
hs12	121888732	121918297	1
hs18	31447741	31478702	1
hs19	7728957	7733906	1
hs2	240868824	240880502	1
hs7	137227341	137343774	1
hs3	105366909	105576900	1
hs6	14117256	14136918	1
hs4	98995659	99062809	1
hs5	75356345	75512138	1
hs19	8363289	8374370	1
hsX	79360384	79367667	1
hs12	43758944	43798307	1
hs6	70216040	70303084	1
hs16	68636189	68727468	1
hs1	168576605	168582069	1
hs22	39223359	39244982	1
hs1	9728926	9823984	1
hs1	43933320	43937240	1
hs12	53708517	53727745	1
hs8	133237175	133302022	1
hs12	44508275	44921848	1
hs2	102311502	102352037	1
hs8	10054292	10428891	1
hs3	10285666	10292947	1
hs6	2832332	2841959	1
hs11	64318121	64321811	1
hs9	134880810	134887523	1
hs3	128064778	128153914	1
hs12	9985642	10013424	1
hs3	124905442	124953819	1
hs1	161505430	161524013	1
hs22	23894383	23895227	1
hs9	130172404	130237303	1
hs2	165747588	165794659	1
hs8	97868840	98036724	1
hs1	160678746	160711831	1
hs17	7661779	7687538	1
hs13	85792790	85806683	1
hs3	32996609	33097202	1
hs10	133262420	133276868	1
hs1	206865623	206869223	1
hs1	160541095	160579516	1
hs19	36114289	36125947	1
hs11	119044188	119057227	1
hs1	32179675	32198285	1
hs5	55102646	55110252	1
hs5	65883128	66082546	1
hs19	54738513	54753052	1
hs8	11842524	11869533	1
hs19	51630101	51645545	1
hs12	56076799	56103505	1
hs4	94298535	94342876	1
hs19	50819146	50823787	1
hs1	160796074	160828261	1
hs6	41158506	41163186	1
hs19	35319261	35347361	1
hs2	206443532	206621127	1
hs1	91680343	91906335	1
hs8	27869883	27992673	1
hs3	98795941	98901695	1
hs4	73431138	73456174	1
hs1	100719742	100739045	1
hs16	3018445	3022383	1
hs5	180601506	180649624	1
hs17	45221444	45247319	1
hs15	90868588	90883564	1
hs21	33266367	33311420	1
hs14	95686426	95692628	1
hs7	130380339	130388114	1
hs8	89924515	90003228	1
hs6	131948176	131951372	1
hs10	87862638	87971930	1
hs1	161721544	161728143	1
hs1	236518000	236552981	1
hs12	51281038	51324668	1
hs12	109573255	109598125	1
hs16	31527900	31528803	1
hs9	128149071	128153453	1
hs5	147870682	147882191	1
hs11	61102489	61127852	1
hs20	38127385	38166578	1
hs7	143390289	143408856	1
hs12	124776856	124882668	1
hs8	93857807	93926068	1
hs3	113211003	113287459	1
hs17	64449037	64468643	1
hs4	186068911	186088073	1
hs14	95709947	95714196	1
hs7	142941114	142962363	1
hs12	8123617	8138607	1
hs12	54395261	54419266	1
hs7	116672196	116798377	1
hs10	99875577	100009947	1
hs11	1850904	1892267	1
hs19	49877666	49888750	1
hs8	41261962	41309473	1
hs17	7548508	7557890	1
hs16	31259967	31332892	1
hs22	30262829	30266851	1
hs2	203706475	203738912	1
hs11	61792911	61797238	1
hsX	46837043	46882358	1
hs12	56230049	56237846	1
hsX	130124666	130165879	1
hs15	78921058	78949574	1
hs14	53949736	53958761	1
hs8	30156319	30183639	1
hs3	195514428	195543386	1
hs9	89360787	89498130	1
hs5	148202794	148215137	1
hs2	137964020	138016364	1
hs7	28995235	29195451	1
hs10	116620953	116645143	1
hs12	96000753	96043520	1
hs2	96859718	96870757	1
hs19	51124906	51136651	1
hs17	40015361	40017813	1
hs3	127629185	127672802	1
hs4	87473335	87531061	1
hs3	2098813	3057959	1
hs17	63880215	63881944	1
hs15	45092650	45114172	1
hs1	21822244	21937310	1
hs20	45898621	45912155	1
hs12	6444955	6451718	1
hs8	6499632	6563409	1
hs19	49474207	49486231	1
hs17	35976493	35981497	1
hs10	47322454	47327588	1
hs1	12063303	12144207	1
hs5	83471618	83582303	1
hs5	39371675	39462300	1
hs8	55879835	56014169	1
hs12	9752486	9760901	1
hs12	79773563	79935460	1
hs1	182641816	182684587	1
hs16	28499362	28512051	1
hs15	40035690	40039181	1
hs11	616577	626078	1
hs16	20309574	20327808	1
hs8	21690398	21812357	1
hs10	5943639	5978187	1
hsX	150766336	150898816	1
hs13	113105788	113120685	1
hs2	73828916	73873659	1
hs17	63917200	63918839	1
hs8	119416446	119424434	1
hs4	99816827	99870190	1
hs10	79610939	79615455	1
hs6	42744498	42746103	1
hs15	41557675	41583589	1
hs1	89181144	89198942	1
hs10	121478332	121598458	1
hs16	1770320	1771561	1
hs10	71747556	71773520	1
hs6	47477789	47627263	1
hs1	161663143	161678654	1
hs2	27130756	27134666	1
hs1	204154819	204190324	1
hs7	101127104	101139247	1
hs17	18087892	18107970	1
hs16	760734	768865	1
hs20	37903111	37945350	1
hs22	24181487	24189106	1
hs9	136881912	136926607	1
hs19	51055626	51065114	1
hs10	5195462	5218949	1
hs15	80946289	80989828	1
hsX	48676596	48691431	1
hsX	149476988	149521096	1
hs14	69854131	70032366	1
hs14	65006174	65102695	1
hs17	16929816	16972118	1
hs17	41582279	41586895	1
hs2	46901870	46941855	1
hs11	102835801	102843609	1
hs19	32581190	32587453	1
hs11	102520508	102530750	1
hs19	39296407	39298673	1
hs19	54307070	54313166	1
hs7	1815793	2233243	1
hs16	66961245	66975149	1
hs18	45825675	45844094	1
hs1	55039447	55064852	1
hs16	180459	181179	1
hs14	55124110	55145423	1
hs20	37344685	37406050	1
hs7	74289407	74405935	1
hs11	119084866	119093834	1
hs6	25652201	25701783	1
hs17	40443450	40457725	1
hs19	49361783	49375116	1
hs22	37675636	37679802	1
hs14	24630954	24634267	1
hs10	43077064	43130351	1
hs2	68178857	68256237	1
hs1	160995211	161021343	1
hs9	34689570	34691276	1
hs6	46159185	46170980	1
hs16	56361452	56425545	1
hs19	17075777	17214537	1
hs22	30607003	30627271	1
hs19	35754566	35758079	1
hs6	16238587	16295549	1
hs19	55013705	55038264	1
hs17	58269855	58280935	1
hs5	176542511	176595974	1
hs6	149818757	149864359	1
hs17	74670578	74747335	1
hs2	112773925	112784493	1
hs16	14672548	14694308	1
hs12	57434784	57452062	1
hs2	238170402	238203708	1
hs2	159768628	159798255	1
hs19	40771648	40777490	1
hs20	24949269	24959928	1
hs17	82035136	82037709	1
hs12	6946468	6961316	1
hs14	50418501	50561126	1
hs16	30182827	30189076	1
hs2	53767804	53775196	1
hs18	62325287	62391288	1
hs10	96593315	96720514	1
hs8	42374063	42377229	1
hs16	67987394	68000586	1
hs19	14732392	14778560	1
hs12	40692439	41072415	1
hs2	70209444	70248660	1
hs12	53006282	53042215	1
hs2	68679601	68826833	1
hs20	23045633	23049672	1
hs16	67674531	67719339	1
hs7	75810825	75823356	1
hs19	55364382	55370463	1
hs5	119268692	119399688	1
hs17	50133737	50150677	1
hs17	58218548	58268518	1
hs16	89613308	89638456	1
hs9	72900671	73080442	1
hs3	121631399	121660927	1
hs15	43692886	43699222	1
hs5	38474668	38608354	1
hs9	35649295	35650931	1
hs12	88492793	88580851	1
hs5	171387116	171411810	1
hs9	136494433	136546048	1
hs2	85584431	85593406	1
hs9	97029677	97156556	1
hs8	6996766	6999198	1
hs17	50184101	50201632	1
hs20	25195693	25228075	1
hs8	27490781	27545564	1
hs4	57030773	57110385	1
hs17	64002594	64020634	1
hs11	17208153	17349980	1
hs17	41523617	41528308	1
hs2	19992052	20012668	1
hs12	10069554	10111627	1
hs13	23570370	23676104	1
hs9	127866486	127877675	1
hs19	35867899	35879792	1
hs3	75906695	77649964	1
hs19	15159038	15200995	1
hs4	76021118	76023497	1
hs2	99161427	99181058	1
hs5	136132845	136188747	1
hs1	230057990	230282122	1
hsX	108091668	108154671	1
hs7	100352176	100367831	1
hs2	130592165	130599575	1
hs11	112226367	112269955	1
hs22	20241415	20283246	1
hs5	139387467	139390081	1
hs6	108559835	108684774	1
hs1	26234200	26278808	1
hs11	69698238	69704022	1
hs2	178463664	178478600	1
hsX	118727133	118794535	1
hs17	34270221	34272242	1
hs13	57631744	57729311	1
hs17	34255274	34257208	1
hs17	27629798	27649560	1
hs1	172659103	172666876	1
hs19	55488404	55519099	1
hs16	20333051	20356301	1
hs19	7688758	7702146	1
hs11	66012008	66013505	1
hs9	94603133	94640249	1
hsX	9463320	9741037	1
hs16	89640816	89657738	1
hs1	37611350	37634892	1
